BIOMD0000000116	R-SCE-110056	1.9579880850040254E-4	https://reactome.org/PathwayBrowser/#/R-SCE-110056	MAPK3 (ERK1) activation	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-5674135	1.9579880850040254E-4	https://reactome.org/PathwayBrowser/#/R-SCE-5674135	MAP2K and MAPK activation	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-5674499	1.9579880850040254E-4	https://reactome.org/PathwayBrowser/#/R-SCE-5674499	Negative feedback regulation of MAPK pathway	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-5675221	3.828014318774109E-4	https://reactome.org/PathwayBrowser/#/R-SCE-5675221	Negative regulation of MAPK pathway	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-5673001	3.828014318774109E-4	https://reactome.org/PathwayBrowser/#/R-SCE-5673001	RAF/MAP kinase cascade	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-112409	3.828014318774109E-4	https://reactome.org/PathwayBrowser/#/R-SCE-112409	RAF-independent MAPK1/3 activation	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-170968	4.7026825791463E-4	https://reactome.org/PathwayBrowser/#/R-SCE-170968	Frs2-mediated activation	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-198753	4.7026825791463E-4	https://reactome.org/PathwayBrowser/#/R-SCE-198753	ERK/MAPK targets	IEA	Saccharomyces cerevisiae
BIOMD0000000116	R-SCE-2559580	4.7026825791463E-4	https://reactome.org/PathwayBrowser/#/R-SCE-2559580	Oxidative Stress Induced Senescence	IEA	Saccharomyces cerevisiae
BIOMD0000000467	R-HSA-5218920	1.5739365366584934E-10	https://reactome.org/PathwayBrowser/#/R-HSA-5218920	VEGFR2 mediated vascular permeability	IEA	Homo sapiens
BIOMD0000000467	R-HSA-203615	1.0717416398797752E-8	https://reactome.org/PathwayBrowser/#/R-HSA-203615	eNOS activation	IEA	Homo sapiens
BIOMD0000000467	R-HSA-445355	3.3384608746267475E-4	https://reactome.org/PathwayBrowser/#/R-HSA-445355	Smooth Muscle Contraction	IEA	Homo sapiens
BIOMD0000000467	R-HSA-9022535	3.970927939034308E-4	https://reactome.org/PathwayBrowser/#/R-HSA-9022535	Loss of phosphorylation of MECP2 at T308	IEA	Homo sapiens
BIOMD0000000467	R-HSA-442729	7.178788801591729E-4	https://reactome.org/PathwayBrowser/#/R-HSA-442729	CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde	IEA	Homo sapiens
BIOMD0000000467	R-HSA-9619229	7.763413651540318E-4	https://reactome.org/PathwayBrowser/#/R-HSA-9619229	Activation of RAC1 downstream of NMDARs	IEA	Homo sapiens
BIOMD0000000467	R-HSA-451308	8.196653238885521E-4	https://reactome.org/PathwayBrowser/#/R-HSA-451308	Activation of Ca-permeable Kainate Receptor	IEA	Homo sapiens
BIOMD0000000467	R-HSA-111932	8.196653238885521E-4	https://reactome.org/PathwayBrowser/#/R-HSA-111932	CaMK IV-mediated phosphorylation of CREB	IEA	Homo sapiens
BIOMD0000000467	R-HSA-2025928	8.446378137723087E-4	https://reactome.org/PathwayBrowser/#/R-HSA-2025928	Calcineurin activates NFAT	IEA	Homo sapiens
BIOMD0000000467	R-HSA-418359	9.086264134011701E-4	https://reactome.org/PathwayBrowser/#/R-HSA-418359	Reduction of cytosolic Ca++ levels	IEA	Homo sapiens
BIOMD0000000467	R-HSA-425561	9.086264134011701E-4	https://reactome.org/PathwayBrowser/#/R-HSA-425561	Sodium/Calcium exchangers	IEA	Homo sapiens
BIOMD0000000467	R-HSA-5607763	0.0010454160848314409	https://reactome.org/PathwayBrowser/#/R-HSA-5607763	CLEC7A (Dectin-1) induces NFAT activation	IEA	Homo sapiens
BIOMD0000000467	R-HSA-5210891	0.0014193979166443604	https://reactome.org/PathwayBrowser/#/R-HSA-5210891	Uptake and function of anthrax toxins	IEA	Homo sapiens
BIOMD0000000467	R-HSA-9617324	0.001600613064587364	https://reactome.org/PathwayBrowser/#/R-HSA-9617324	Negative regulation of NMDA receptor-mediated neuronal transmission	IEA	Homo sapiens
BIOMD0000000467	R-HSA-442982	0.001600613064587364	https://reactome.org/PathwayBrowser/#/R-HSA-442982	Ras activation upon Ca2+ influx through NMDA receptor	IEA	Homo sapiens
BIOMD0000000467	R-HSA-8949215	0.001600613064587364	https://reactome.org/PathwayBrowser/#/R-HSA-8949215	Mitochondrial calcium ion transport	IEA	Homo sapiens
BIOMD0000000467	R-HSA-9620244	0.002036786720262862	https://reactome.org/PathwayBrowser/#/R-HSA-9620244	Long-term potentiation	IEA	Homo sapiens
BIOMD0000000467	R-HSA-5626467	0.0021910020948667785	https://reactome.org/PathwayBrowser/#/R-HSA-5626467	RHO GTPases activate IQGAPs	IEA	Homo sapiens
BIOMD0000000467	R-HSA-354192	0.0023476981372744232	https://reactome.org/PathwayBrowser/#/R-HSA-354192	Integrin alphaIIb beta3 signaling	IEA	Homo sapiens
BIOMD0000000467	R-HSA-111997	0.0023476981372744232	https://reactome.org/PathwayBrowser/#/R-HSA-111997	CaM pathway	IEA	Homo sapiens
BIOMD0000000467	R-HSA-111933	0.0023476981372744232	https://reactome.org/PathwayBrowser/#/R-HSA-111933	Calmodulin induced events	IEA	Homo sapiens
BIOMD0000000467	R-HSA-76009	0.0032031815140047826	https://reactome.org/PathwayBrowser/#/R-HSA-76009	Platelet Aggregation (Plug Formation)	IEA	Homo sapiens
BIOMD0000000467	R-HSA-9649948	0.0032031815140047826	https://reactome.org/PathwayBrowser/#/R-HSA-9649948	Signaling downstream of RAS mutants	IEA	Homo sapiens
BIOMD0000000467	R-HSA-6802946	0.0032031815140047826	https://reactome.org/PathwayBrowser/#/R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	IEA	Homo sapiens
BIOMD0000000467	R-HSA-6802955	0.0032031815140047826	https://reactome.org/PathwayBrowser/#/R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	IEA	Homo sapiens
BIOMD0000000467	R-HSA-5576892	0.00486963628702064	https://reactome.org/PathwayBrowser/#/R-HSA-5576892	Phase 0 - rapid depolarisation	IEA	Homo sapiens
BIOMD0000000427	R-HSA-5674499	5.001473669552503E-6	https://reactome.org/PathwayBrowser/#/R-HSA-5674499	Negative feedback regulation of MAPK pathway	IEA	Homo sapiens
BIOMD0000000427	R-HSA-5673001	1.1992180306596989E-4	https://reactome.org/PathwayBrowser/#/R-HSA-5673001	RAF/MAP kinase cascade	IEA	Homo sapiens
BIOMD0000000427	R-HSA-5675221	1.669506436713375E-4	https://reactome.org/PathwayBrowser/#/R-HSA-5675221	Negative regulation of MAPK pathway	IEA	Homo sapiens
BIOMD0000000427	R-HSA-6802948	1.669506436713375E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	IEA	Homo sapiens
BIOMD0000000427	R-HSA-9649948	2.0293629102707822E-4	https://reactome.org/PathwayBrowser/#/R-HSA-9649948	Signaling downstream of RAS mutants	IEA	Homo sapiens
BIOMD0000000427	R-HSA-6802946	2.0293629102707822E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	IEA	Homo sapiens
BIOMD0000000427	R-HSA-6802955	2.0293629102707822E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	IEA	Homo sapiens
BIOMD0000000427	R-HSA-5674135	1.669506436713375E-4	https://reactome.org/PathwayBrowser/#/R-HSA-5674135	MAP2K and MAPK activation	IEA	Homo sapiens
BIOMD0000000427	R-HSA-6802952	4.908004654807785E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6802952	Signaling by BRAF and RAF fusions	IEA	Homo sapiens
BIOMD0000000427	R-HSA-1227986	3.416092755658129E-4	https://reactome.org/PathwayBrowser/#/R-HSA-1227986	Signaling by ERBB2	IEA	Homo sapiens
BIOMD0000000427	R-HSA-444257	3.433807834500868E-4	https://reactome.org/PathwayBrowser/#/R-HSA-444257	RSK activation	IEA	Homo sapiens
BIOMD0000000427	R-HSA-110056	6.843508775291607E-4	https://reactome.org/PathwayBrowser/#/R-HSA-110056	MAPK3 (ERK1) activation	IEA	Homo sapiens
BIOMD0000000427	R-HSA-179812	8.552344947265755E-4	https://reactome.org/PathwayBrowser/#/R-HSA-179812	GRB2 events in EGFR signaling	IEA	Homo sapiens
